Order,block,id,pop,fam,cone_number,date,cone_id,cone_length_mm,cone_width_mm,stalk_length_mm,scale_length_mm,scale_width_mm,scale_number,cone_angle,colour (hue),value,chroma,profile,cone_ratio,openness,seed_number,filled_number,seed_viability,lat,long,mean_july_temp,annual_precip,altitude,height_mm,growth_rate,budburst_timing,budburst_duration,age_first_flowering,needle_retention
128,A,7481,AM,AM3,22,22/02/2024,5,35.21,18.69,8.02,7.79,7.97,49,7,1,6,4,1,0.530815109,,,,,57.87,-4.6,12.62,1493.67,166,4490,0.2,33,23.5,11,2.3333
128,A,7481,AM,AM3,22,22/02/2024,1,42.29,22.29,10.76,7.48,8.7,70,6,1,5,4,1,0.527074959,,,,,57.87,-4.6,12.62,1493.67,166,4490,0.2,33,23.5,11,2.3333
128,A,7481,AM,AM3,22,22/02/2024,3,40.24,21.05,10.11,7.34,8.42,53,6,1,6,4,1,0.523111332,,,,,57.87,-4.6,12.62,1493.67,166,4490,0.2,33,23.5,11,2.3333
128,A,7481,AM,AM3,22,22/02/2024,2,41.2,20.1,10.67,7.84,8.69,68,6,1,7,6,1,0.487864078,,,,,57.87,-4.6,12.62,1493.67,166,4490,0.2,33,23.5,11,2.3333
129,A,7513,LC,LC3,56,22/02/2024,5,49.83,22.19,10.75,7.95,8.72,72,9,1,6,4,1,0.445314068,,,,,57.56,-5.36,13.99,2888.16,112,4660,0.15,36,20,10,1.8333
129,A,7513,LC,LC3,56,22/02/2024,2,56.3,24.87,11.91,8.44,8.9,79,12,1,7,6,1,0.441740675,,,,,57.56,-5.36,13.99,2888.16,112,4660,0.15,36,20,10,1.8333
129,A,7513,LC,LC3,56,22/02/2024,3,53.63,23.53,10.98,7.87,8.01,80,7,1,6,4,1,0.43874697,,,,,57.56,-5.36,13.99,2888.16,112,4660,0.15,36,20,10,1.8333
129,A,7513,LC,LC3,56,22/02/2024,1,61.17,26.51,13.57,9.82,10.05,87,10,1,7,6,1,0.433382377,,,,,57.56,-5.36,13.99,2888.16,112,4660,0.15,36,20,10,1.8333
129,A,7513,LC,LC3,56,22/02/2024,4,50.96,21.13,10.97,8.43,8.32,68,8,1,6,4,1,0.414638932,,,,,57.56,-5.36,13.99,2888.16,112,4660,0.15,36,20,10,1.8333
130,A,7514,BE,BE3,3,22/02/2024,3,29.05,15.39,10.25,6.43,6.33,53,14,1,5,4,1,0.529776248,2,0,0,0,57.63,-5.4,14.47,2476.13,21,3140,0.15,36,19,15,1.8333
130,A,7514,BE,BE3,3,22/02/2024,2,40.05,19.99,10.95,9.8,7.92,70,15,2,5,6,1,0.499126092,3,38,33,0.868421053,57.63,-5.4,14.47,2476.13,21,3140,0.15,36,19,15,1.8333
130,A,7514,BE,BE3,3,22/02/2024,1,46.94,22.2,9.65,9.31,8.9,73,22,2,5,6,1,0.472944184,3,25,23,0.92,57.63,-5.4,14.47,2476.13,21,3140,0.15,36,19,15,1.8333
131,A,7515,CG,CG3,9,22/02/2024,3,51.69,26.38,8.41,7.89,7.82,95,8,1,6,4,1,0.510350164,,,,,56.79,-5.33,12.05,2772.39,88,4070,0.21,36,20,15,1.8333
131,A,7515,CG,CG3,9,22/02/2024,4,51.48,25.92,7.88,8.31,7.18,79,7,1,7,4,1,0.503496503,,,,,56.79,-5.33,12.05,2772.39,88,4070,0.21,36,20,15,1.8333
131,A,7515,CG,CG3,9,22/02/2024,2,53.21,26.75,10.14,8.25,8.17,84,8,2,4,4,1,0.502725052,,,,,56.79,-5.33,12.05,2772.39,88,4070,0.21,36,20,15,1.8333
131,A,7515,CG,CG3,9,22/02/2024,1,58.35,29.06,9.02,8.89,8.22,97,10,2,4,4,1,0.498029135,,,,,56.79,-5.33,12.05,2772.39,88,4070,0.21,36,20,15,1.8333
131,A,7515,CG,CG3,9,22/02/2024,5,46.7,22.68,7.67,6.74,7.41,74,8,2,5,4,1,0.485653105,,,,,56.79,-5.33,12.05,2772.39,88,4070,0.21,36,20,15,1.8333
132,A,7516,AB,AB5,2,22/02/2024,2,41.72,23.04,6.21,6.94,7.21,64,7,1,8,6,3,0.552253116,4,26,17,0.653846154,57.21,-3.61,13.08,1060.69,362,3840,0.18,43,13,15,1.5
132,A,7516,AB,AB5,2,22/02/2024,1,49.41,24.66,5.63,7.07,7.27,73,8,1,8,6,3,0.499089253,3,32,28,0.875,57.21,-3.61,13.08,1060.69,362,3840,0.18,43,13,15,1.5
134,A,7518,GD,GD5,11,22/02/2024,5,37.99,18.35,8.12,8.67,6.87,54,6,1,6,4,1,0.483021848,,,,,57.03,-3.58,11.71,1080.43,443,3380,0.19,43,15,15,1.6667
134,A,7518,GD,GD5,11,22/02/2024,3,45.27,19.03,8.12,9.47,7.9,64,7,1,6,4,1,0.420366689,,,,,57.03,-3.58,11.71,1080.43,443,3380,0.19,43,15,15,1.6667
134,A,7518,GD,GD5,11,22/02/2024,1,55.03,22.57,7.7,10.24,7.99,70,5,1,6,4,1,0.410139924,,,,,57.03,-3.58,11.71,1080.43,443,3380,0.19,43,15,15,1.6667
134,A,7518,GD,GD5,11,22/02/2024,4,44.93,18.4,7.45,8.43,7.44,60,5,1,6,4,1,0.409525929,,,,,57.03,-3.58,11.71,1080.43,443,3380,0.19,43,15,15,1.6667
134,A,7518,GD,GD5,11,22/02/2024,2,48.79,19.72,8.74,9.17,7.67,70,6,1,6,4,1,0.404181185,,,,,57.03,-3.58,11.71,1080.43,443,3380,0.19,43,15,15,1.6667
135,A,7519,CR,CR6,83,22/02/2024,4,41.95,20.3,8.72,6.72,6.79,71,10,1,8,4,2,0.483909416,3,35,33,0.942857143,56.58,-4.68,12.96,2582.02,265,5050,0.18,36,22,12,1.8333
135,A,7519,CR,CR6,83,22/02/2024,3,44.24,21.24,9.86,7.03,6.4,73,6,1,7,4,2,0.480108499,3,29,25,0.862068966,56.58,-4.68,12.96,2582.02,265,5050,0.18,36,22,12,1.8333
135,A,7519,CR,CR6,83,22/02/2024,2,48.31,23.15,9.63,6.72,6.55,75,10,1,7,4,2,0.479196854,4,32,28,0.875,56.58,-4.68,12.96,2582.02,265,5050,0.18,36,22,12,1.8333
135,A,7519,CR,CR6,83,22/02/2024,5,42.24,18.6,10.17,6.06,5.76,64,7,1,8,4,2,0.440340909,3,23,18,0.782608696,56.58,-4.68,12.96,2582.02,265,5050,0.18,36,22,12,1.8333
135,A,7519,CR,CR6,83,22/02/2024,1,53.4,22.42,9.99,8.35,7.81,73,6,1,7,4,2,0.419850187,4,33,28,0.848484848,56.58,-4.68,12.96,2582.02,265,5050,0.18,36,22,12,1.8333
136,A,7520,CC,CC3,70,22/02/2024,4,49.69,24.96,11.25,8.27,8.24,73,11,1,7,4,3,0.502314349,,,,,56.42,-4.71,12.65,3400.46,270,4460,0.23,40,16.5,10,2.3333
136,A,7520,CC,CC3,70,22/02/2024,2,51.91,25.99,10.19,8.74,8.3,72,11,1,7,4,3,0.500674244,,,,,56.42,-4.71,12.65,3400.46,270,4460,0.23,40,16.5,10,2.3333
136,A,7520,CC,CC3,70,22/02/2024,3,51.36,25.38,10.39,7.6,7.63,84,13,1,6,4,3,0.494158879,,,,,56.42,-4.71,12.65,3400.46,270,4460,0.23,40,16.5,10,2.3333
136,A,7520,CC,CC3,70,22/02/2024,5,53.15,25.36,12.77,8.22,8.69,84,14,1,6,4,3,0.477140169,,,,,56.42,-4.71,12.65,3400.46,270,4460,0.23,40,16.5,10,2.3333
136,A,7520,CC,CC3,70,22/02/2024,1,56.74,26.76,8.85,9.16,7.87,78,10,1,6,4,3,0.471624956,,,,,56.42,-4.71,12.65,3400.46,270,4460,0.23,40,16.5,10,2.3333
137,A,7552,LC,LC5,2,22/02/2024,3,46.38,24.98,8.28,8.41,8.44,77,7,1,7,4,2,0.538594222,,,,,57.56,-5.36,13.99,2888.16,112,4360,0.21,40,15.5,12,2
137,A,7552,LC,LC5,2,22/02/2024,5,45.43,23.34,6.79,7.61,8.33,81,8,1,6,4,2,0.513757429,,,,,57.56,-5.36,13.99,2888.16,112,4360,0.21,40,15.5,12,2
137,A,7552,LC,LC5,2,22/02/2024,2,44.32,22.39,6.37,7.82,8.15,78,7,1,7,4,2,0.505189531,,,,,57.56,-5.36,13.99,2888.16,112,4360,0.21,40,15.5,12,2
137,A,7552,LC,LC5,2,22/02/2024,4,44.85,21.88,6.07,7.98,7.86,73,10,1,6,4,2,0.487848384,,,,,57.56,-5.36,13.99,2888.16,112,4360,0.21,40,15.5,12,2
137,A,7552,LC,LC5,2,22/02/2024,1,51.51,24.53,7.71,8.61,8.78,89,8,1,6,4,2,0.47621821,,,,,57.56,-5.36,13.99,2888.16,112,4360,0.21,40,15.5,12,2
138,A,7551,CG,CG6,30,22/02/2024,2,41.07,24.21,13.67,7.59,6.61,83,7,1,6,4,3,0.589481373,,,,,56.79,-5.33,12.05,2772.39,88,3890,0.2,40,16.5,10,2
138,A,7551,CG,CG6,30,22/02/2024,5,34.78,20.45,10.09,5.91,5.02,73,8,1,6,4,3,0.587981599,,,,,56.79,-5.33,12.05,2772.39,88,3890,0.2,40,16.5,10,2
138,A,7551,CG,CG6,30,22/02/2024,3,39.44,22.5,10.28,6.58,5.89,81,7,1,6,4,3,0.570486815,,,,,56.79,-5.33,12.05,2772.39,88,3890,0.2,40,16.5,10,2
138,A,7551,CG,CG6,30,22/02/2024,4,41.04,22.76,12.63,6.93,6.75,86,10,1,6,4,3,0.554580897,,,,,56.79,-5.33,12.05,2772.39,88,3890,0.2,40,16.5,10,2
138,A,7551,CG,CG6,30,22/02/2024,1,47.27,25.65,11.94,8.61,7.27,92,10,1,6,4,3,0.542627459,,,,,56.79,-5.33,12.05,2772.39,88,3890,0.2,40,16.5,10,2
139,A,7550,GA,GA5,66,22/02/2024,4,43.27,21.69,7.77,7.46,7.1,78,9,1,6,2,1,0.501271089,,,,,57.26,-4.92,11.95,1764.14,291,3710,0.08,36,20.5,10,1.6667
139,A,7550,GA,GA5,66,22/02/2024,1,44.36,22.16,8.52,8.28,8.02,72,14,1,6,4,1,0.499549143,,,,,57.26,-4.92,11.95,1764.14,291,3710,0.08,36,20.5,10,1.6667
139,A,7550,GA,GA5,66,22/02/2024,3,42.81,20.97,7.32,8.75,7.92,72,9,1,6,2,1,0.489838823,,,,,57.26,-4.92,11.95,1764.14,291,3710,0.08,36,20.5,10,1.6667
139,A,7550,GA,GA5,66,22/02/2024,5,41.53,20.06,8.12,8.61,7.33,69,9,1,6,4,1,0.48302432,,,,,57.26,-4.92,11.95,1764.14,291,3710,0.08,36,20.5,10,1.6667
139,A,7550,GA,GA5,66,22/02/2024,2,45.35,20.71,7.01,8.04,8.25,70,10,1,6,2,1,0.456670342,,,,,57.26,-4.92,11.95,1764.14,291,3710,0.08,36,20.5,10,1.6667
140,A,7549,CR,CR10,7,22/02/2024,5,29.95,15.67,8.06,6.45,5.62,50,7,1,6,4,1,0.523205342,2,0,0,0,56.58,-4.68,12.96,2582.02,265,2960,0.2,40,27.5,15,1.8333
140,A,7549,CR,CR10,7,22/02/2024,4,35.48,17.56,8.62,6.82,5.78,60,7,1,6,4,1,0.494926719,2,13,12,0.923076923,56.58,-4.68,12.96,2582.02,265,2960,0.2,40,27.5,15,1.8333
140,A,7549,CR,CR10,7,22/02/2024,2,48.21,23.18,9.72,9.37,7.87,70,9,1,7,6,1,0.480813109,2,4,4,1,56.58,-4.68,12.96,2582.02,265,2960,0.2,40,27.5,15,1.8333
140,A,7549,CR,CR10,7,22/02/2024,1,51.2,24,9.82,9.89,7.12,71,9,1,7,6,1,0.46875,2,16,11,0.6875,56.58,-4.68,12.96,2582.02,265,2960,0.2,40,27.5,15,1.8333
140,A,7549,CR,CR10,7,22/02/2024,3,44.28,20.67,10.56,7.96,6.94,66,7,1,6,4,1,0.466802168,1,0,0,0,56.58,-4.68,12.96,2582.02,265,2960,0.2,40,27.5,15,1.8333
141,A,7548,RD,RD9,1,22/02/2024,2,25.61,15.47,7.25,5.05,6.62,55,6,1,6,4,2,0.604060914,,,,,57.89,-4.98,11.96,1850.49,147,2880,0.15,36,31.5,15,1.6667
141,A,7548,RD,RD9,1,22/02/2024,1,28.73,16.35,6.68,4.95,6.44,52,6,1,6,4,2,0.569091542,,,,,57.89,-4.98,11.96,1850.49,147,2880,0.15,36,31.5,15,1.6667
142,A,7547,LC,LC2,51,22/02/2024,4,37.73,20.57,8.58,7.83,7.58,72,8,1,7,4,2,0.545189504,,,,,57.56,-5.36,13.99,2888.16,112,4160,0.22,33,23.5,13,1.6667
142,A,7547,LC,LC2,51,22/02/2024,3,43.27,21.7,8.16,7.25,7.14,76,8,1,7,4,2,0.501502196,,,,,57.56,-5.36,13.99,2888.16,112,4160,0.22,33,23.5,13,1.6667
142,A,7547,LC,LC2,51,22/02/2024,5,36.78,18.25,7.55,7.11,7.48,57,11,1,7,4,2,0.496193583,,,,,57.56,-5.36,13.99,2888.16,112,4160,0.22,33,23.5,13,1.6667
142,A,7547,LC,LC2,51,22/02/2024,2,48.15,23.71,7.93,8.8,8.61,74,9,1,7,4,2,0.492419522,,,,,57.56,-5.36,13.99,2888.16,112,4160,0.22,33,23.5,13,1.6667
142,A,7547,LC,LC2,51,22/02/2024,1,49.64,23.15,9.31,8.21,8.23,72,10,1,7,4,2,0.466357776,,,,,57.56,-5.36,13.99,2888.16,112,4160,0.22,33,23.5,13,1.6667
143,A,7546,SD,SD9,91,22/02/2024,5,45.75,24.04,9.95,6.91,7.63,73,6,1,5,2,2,0.525464481,,,,,57.5,-5.63,13.14,2449.7,68,3870,0.21,46,21,12,1.8333
143,A,7546,SD,SD9,91,22/02/2024,4,46.79,23.15,8.76,6.75,7.33,74,7,1,5,2,2,0.494763838,,,,,57.5,-5.63,13.14,2449.7,68,3870,0.21,46,21,12,1.8333
143,A,7546,SD,SD9,91,22/02/2024,1,51.09,25.18,10.27,6.86,7.47,87,7,1,6,4,2,0.492855745,,,,,57.5,-5.63,13.14,2449.7,68,3870,0.21,46,21,12,1.8333
143,A,7546,SD,SD9,91,22/02/2024,2,48.54,23.62,10.24,7.95,7.51,80,9,1,6,2,2,0.486608982,,,,,57.5,-5.63,13.14,2449.7,68,3870,0.21,46,21,12,1.8333
143,A,7546,SD,SD9,91,22/02/2024,3,49.2,22.69,9.59,6.95,7.97,80,9,1,5,2,2,0.461178862,,,,,57.5,-5.63,13.14,2449.7,68,3870,0.21,46,21,12,1.8333
144,A,7545,GC,GC6,69,22/02/2024,4,45.26,21.77,11.51,6.67,6.8,77,10,1,8,4,2,0.480998674,2,22,14,0.636363636,57.35,-4.95,12.05,2087.53,332,4250,0.18,43,15,10,2
144,A,7545,GC,GC6,69,22/02/2024,2,48.79,22.43,10.09,8.34,7.81,71,9,1,7,4,2,0.459725354,4,34,32,0.941176471,57.35,-4.95,12.05,2087.53,332,4250,0.18,43,15,10,2
144,A,7545,GC,GC6,69,22/02/2024,5,46.99,19.98,10.86,6.95,7.11,76,11,1,7,4,2,0.42519685,4,37,35,0.945945946,57.35,-4.95,12.05,2087.53,332,4250,0.18,43,15,10,2
144,A,7545,GC,GC6,69,22/02/2024,3,45.83,19.45,9.98,6.94,6.82,67,12,1,8,4,2,0.424394501,4,30,23,0.766666667,57.35,-4.95,12.05,2087.53,332,4250,0.18,43,15,10,2
144,A,7545,GC,GC6,69,22/02/2024,1,56.88,23.82,11.41,7.23,8.1,77,8,1,8,4,2,0.418776371,4,43,39,0.906976744,57.35,-4.95,12.05,2087.53,332,4250,0.18,43,15,10,2
145,A,7577,AB,AB6,1,22/02/2024,2,41.43,21.54,8.76,6.65,7.16,79,11,1,6,4,2,0.519913106,4,40,37,0.925,57.21,-3.61,13.08,1060.69,362,3290,0.24,40,16.5,15,1.8333
145,A,7577,AB,AB6,1,22/02/2024,1,43.44,21.82,8.43,7,7.41,76,10,2,5,2,2,0.502302026,3,34,34,1,57.21,-3.61,13.08,1060.69,362,3290,0.24,40,16.5,15,1.8333
145,A,7577,AB,AB6,1,22/02/2024,3,36.14,17.31,8.02,5.85,5.96,64,9,2,5,2,2,0.47897067,3,16,12,0.75,57.21,-3.61,13.08,1060.69,362,3290,0.24,40,16.5,15,1.8333
146,A,7578,SO,SO3,5,22/02/2024,5,37.47,16.24,7.41,5.34,4.67,76,9,1,6,2,1,0.433413397,2,28,27,0.964285714,57.98,-4.61,14.34,1223.6,67,3490,0.19,39,17.5,15,1.6667
146,A,7578,SO,SO3,5,22/02/2024,4,44.8,18.55,8.21,6.26,5.64,62,9,1,5,2,1,0.4140625,4,29,24,0.827586207,57.98,-4.61,14.34,1223.6,67,3490,0.19,39,17.5,15,1.6667
146,A,7578,SO,SO3,5,22/02/2024,3,46.89,18.35,7.69,6.03,6.52,72,10,1,6,4,1,0.391341437,2,23,21,0.913043478,57.98,-4.61,14.34,1223.6,67,3490,0.19,39,17.5,15,1.6667
146,A,7578,SO,SO3,5,22/02/2024,2,50.23,19.5,7.3,5.64,6.22,81,9,2,5,2,1,0.388214215,1,0,0,0,57.98,-4.61,14.34,1223.6,67,3490,0.19,39,17.5,15,1.6667
146,A,7578,SO,SO3,5,22/02/2024,1,53.28,20.04,8.2,5.59,5.33,80,9,1,7,4,1,0.376126126,3,29,25,0.862068966,57.98,-4.61,14.34,1223.6,67,3490,0.19,39,17.5,15,1.6667
147,A,7579,AB,AB9,0,22/02/2024,,,,,,,,,,,,,,,,,,57.21,-3.61,13.08,1060.69,362,1730,0.09,43,15.5,,1
148,A,7580,LC,LC4,57,22/02/2024,5,42.93,21.28,7.31,8.27,7.6,80,12,1,5,2,1,0.495690659,,,,,57.56,-5.36,13.99,2888.16,112,4530,0.17,43,15,13,1.8333
148,A,7580,LC,LC4,57,22/02/2024,4,43.67,20.88,7.94,8,7.33,79,8,1,6,4,1,0.47813144,,,,,57.56,-5.36,13.99,2888.16,112,4530,0.17,43,15,13,1.8333
148,A,7580,LC,LC4,57,22/02/2024,2,48.7,22.45,8.07,8.85,8.11,81,14,2,5,4,1,0.460985626,,,,,57.56,-5.36,13.99,2888.16,112,4530,0.17,43,15,13,1.8333
148,A,7580,LC,LC4,57,22/02/2024,3,46.54,21.32,8.72,8.11,7.25,86,10,2,5,4,1,0.458100559,,,,,57.56,-5.36,13.99,2888.16,112,4530,0.17,43,15,13,1.8333
148,A,7580,LC,LC4,57,22/02/2024,1,57.78,26.08,8.61,9.14,8.28,94,8,2,5,4,1,0.451367255,,,,,57.56,-5.36,13.99,2888.16,112,4530,0.17,43,15,13,1.8333
149,A,7581,BW,BW7,114,22/02/2024,4,44.66,20.16,6.81,8.8,7.17,55,9,1,6,4,1,0.451410658,1,0,0,0,56.68,-4.37,13.87,1238.65,294,5020,0.24,43,15,12,1.6667
149,A,7581,BW,BW7,114,22/02/2024,3,43.97,19.71,10.62,8.58,7.36,66,8,1,6,4,1,0.448260177,3,29,24,0.827586207,56.68,-4.37,13.87,1238.65,294,5020,0.24,43,15,12,1.6667
149,A,7581,BW,BW7,114,22/02/2024,1,49.98,21.73,9.56,9.1,8.52,64,6,1,6,4,2,0.43477391,2,6,3,0.5,56.68,-4.37,13.87,1238.65,294,5020,0.24,43,15,12,1.6667
149,A,7581,BW,BW7,114,22/02/2024,5,38.8,16.62,7.32,6.55,6.89,53,6,1,7,4,1,0.428350515,3,20,17,0.85,56.68,-4.37,13.87,1238.65,294,5020,0.24,43,15,12,1.6667
149,A,7581,BW,BW7,114,22/02/2024,2,47.9,19.73,8.56,7.69,6.73,66,5,1,7,4,2,0.411899791,3,29,21,0.724137931,56.68,-4.37,13.87,1238.65,294,5020,0.24,43,15,12,1.6667
150,A,7582,GC,GC8,28,22/02/2024,4,37.43,19.66,8.46,8.1,7.84,63,9,1,6,4,1,0.525247128,4,30,21,0.7,57.35,-4.95,12.05,2087.53,332,3280,0.19,36,20.5,10,1.3333
150,A,7582,GC,GC8,28,22/02/2024,5,37.17,19.45,8.32,7.48,7.03,58,8,1,7,2,1,0.523271455,3,30,22,0.733333333,57.35,-4.95,12.05,2087.53,332,3280,0.19,36,20.5,10,1.3333
150,A,7582,GC,GC8,28,22/02/2024,1,48.57,24.82,12.05,8.56,7.97,73,8,2,6,6,2,0.51101503,4,35,28,0.8,57.35,-4.95,12.05,2087.53,332,3280,0.19,36,20.5,10,1.3333
150,A,7582,GC,GC8,28,22/02/2024,3,45.35,21.86,8.87,9.11,7.84,64,11,1,6,4,1,0.482028666,3,29,22,0.75862069,57.35,-4.95,12.05,2087.53,332,3280,0.19,36,20.5,10,1.3333
150,A,7582,GC,GC8,28,22/02/2024,2,50.01,23.19,7.94,8.34,7.41,67,11,1,6,4,2,0.463707259,4,33,29,0.878787879,57.35,-4.95,12.05,2087.53,332,3280,0.19,36,20.5,10,1.3333
151,A,7583,AB,AB4,25,22/02/2024,3,42.31,24.6,12.51,7.61,6.82,86,10,2,5,2,3,0.581422831,3,43,35,0.813953488,57.21,-3.61,13.08,1060.69,362,3900,0.19,43,13.5,12,1.6667
151,A,7583,AB,AB4,25,22/02/2024,5,32.76,18.05,10.18,5.12,4.64,83,7,1,8,4,2,0.550976801,2,18,15,0.833333333,57.21,-3.61,13.08,1060.69,362,3900,0.19,43,13.5,12,1.6667
151,A,7583,AB,AB4,25,22/02/2024,4,41.17,21.99,8.1,7.83,8.68,61,6,1,7,4,2,0.534126791,2,18,18,1,57.21,-3.61,13.08,1060.69,362,3900,0.19,43,13.5,12,1.6667
151,A,7583,AB,AB4,25,22/02/2024,2,43.88,23.1,10.1,7.93,7.5,72,14,1,7,4,2,0.526435734,3,22,20,0.909090909,57.21,-3.61,13.08,1060.69,362,3900,0.19,43,13.5,12,1.6667
151,A,7583,AB,AB4,25,22/02/2024,1,46.82,23.72,7.46,8.86,8.38,58,6,1,7,4,2,0.506621102,3,20,19,0.95,57.21,-3.61,13.08,1060.69,362,3900,0.19,43,13.5,12,1.6667
152,A,7584,SD,SD6,11,22/02/2024,4,46.08,23.02,10.12,8.06,7.95,65,9,1,6,2,1,0.499565972,,,,,57.5,-5.63,13.14,2449.7,68,3510,0.23,46,12,15,2
152,A,7584,SD,SD6,11,22/02/2024,1,50.2,24.99,9.91,8.8,8.39,76,10,2,6,6,1,0.497808765,,,,,57.5,-5.63,13.14,2449.7,68,3510,0.23,46,12,15,2
152,A,7584,SD,SD6,11,22/02/2024,3,47.74,23.66,12.62,7.71,7.63,72,7,1,7,4,1,0.495601173,,,,,57.5,-5.63,13.14,2449.7,68,3510,0.23,46,12,15,2
152,A,7584,SD,SD6,11,22/02/2024,5,44.28,21.7,11.31,6.51,7.04,73,13,1,7,4,1,0.490063234,,,,,57.5,-5.63,13.14,2449.7,68,3510,0.23,46,12,15,2
152,A,7584,SD,SD6,11,22/02/2024,2,50.47,23.61,10.8,6.88,7.38,82,11,2,6,6,1,0.467802655,,,,,57.5,-5.63,13.14,2449.7,68,3510,0.23,46,12,15,2
154,A,7615,GC,GC10,58,22/02/2024,4,52.01,23.33,10.07,7.84,6.18,75,10,1,8,4,3,0.448567583,1,0,0,0,57.35,-4.95,12.05,2087.53,332,3670,0.18,36,19.5,10,1.5
154,A,7615,GC,GC10,58,22/02/2024,5,50.76,22.4,8.37,7.03,5.58,68,10,1,6,4,3,0.441292356,2,23,18,0.782608696,57.35,-4.95,12.05,2087.53,332,3670,0.18,36,19.5,10,1.5
154,A,7615,GC,GC10,58,22/02/2024,2,55.73,24.57,8.22,8.23,6.16,65,10,1,7,4,4,0.44087565,2,25,21,0.84,57.35,-4.95,12.05,2087.53,332,3670,0.18,36,19.5,10,1.5
154,A,7615,GC,GC10,58,22/02/2024,1,59.94,26.06,9.76,8.41,6.44,78,6,2,7,6,4,0.434768101,1,0,0,0,57.35,-4.95,12.05,2087.53,332,3670,0.18,36,19.5,10,1.5
154,A,7615,GC,GC10,58,22/02/2024,3,56.48,24.25,9.81,8.75,7.5,67,10,1,7,4,3,0.429355524,2,22,20,0.909090909,57.35,-4.95,12.05,2087.53,332,3670,0.18,36,19.5,10,1.5
155,A,7614,CC,CC1,46,22/02/2024,3,55.12,31.21,8.44,9.86,9.34,84,6,1,6,4,2,0.566219158,,,,,56.42,-4.71,12.65,3400.46,270,3730,0.19,36,20,10,1.8333
155,A,7614,CC,CC1,46,22/02/2024,4,55.31,29.96,8.17,9.32,8.85,90,6,1,8,4,2,0.5416742,,,,,56.42,-4.71,12.65,3400.46,270,3730,0.19,36,20,10,1.8333
155,A,7614,CC,CC1,46,22/02/2024,2,57.38,30.91,6.4,10.33,8.59,90,8,1,7,4,2,0.538689439,,,,,56.42,-4.71,12.65,3400.46,270,3730,0.19,36,20,10,1.8333
155,A,7614,CC,CC1,46,22/02/2024,1,67.46,34.48,6.09,11.41,11.06,108,6,1,7,4,2,0.511117699,,,,,56.42,-4.71,12.65,3400.46,270,3730,0.19,36,20,10,1.8333
155,A,7614,CC,CC1,46,22/02/2024,5,50.86,25.99,7.85,9.31,8.69,64,6,1,7,4,2,0.511010617,,,,,56.42,-4.71,12.65,3400.46,270,3730,0.19,36,20,10,1.8333
156,A,7613,GL,GL8,1,22/02/2024,2,44.96,23.46,6.28,8.08,6.78,79,6,1,7,4,4,0.521797153,,,,,56.91,-5.13,10.13,2336.16,226,4030,0.24,36,20.5,15,1.8333
156,A,7613,GL,GL8,1,22/02/2024,1,58.11,27.8,6.82,9.21,8.03,87,9,1,7,4,4,0.478403029,,,,,56.91,-5.13,10.13,2336.16,226,4030,0.24,36,20.5,15,1.8333
156,A,7613,GL,GL8,1,22/02/2024,3,48.48,20.44,9.42,7.38,8.26,69,7,1,7,4,3,0.421617162,,,,,56.91,-5.13,10.13,2336.16,226,4030,0.24,36,20.5,15,1.8333
157,A,7612,RD,RD1,31,22/02/2024,5,39.36,23.94,10.13,8.16,6.7,76,9,1,6,4,3,0.608231707,,,,,57.89,-4.98,11.96,1850.49,147,4180,0.21,36,20,13,2
157,A,7612,RD,RD1,31,22/02/2024,4,41.09,23.75,7.68,8.38,6.79,78,9,1,6,4,3,0.577999513,,,,,57.89,-4.98,11.96,1850.49,147,4180,0.21,36,20,13,2
157,A,7612,RD,RD1,31,22/02/2024,1,48.49,27.52,10.32,7.72,7.2,91,10,1,7,4,3,0.567539699,,,,,57.89,-4.98,11.96,1850.49,147,4180,0.21,36,20,13,2
157,A,7612,RD,RD1,31,22/02/2024,3,43.36,23.36,10.92,8.16,7,77,9,1,7,4,3,0.538745387,,,,,57.89,-4.98,11.96,1850.49,147,4180,0.21,36,20,13,2
157,A,7612,RD,RD1,31,22/02/2024,2,43.83,22.67,8.65,7.24,6.48,82,7,1,6,4,3,0.517225645,,,,,57.89,-4.98,11.96,1850.49,147,4180,0.21,36,20,13,2
158,A,7611,AC,AC7,0,22/02/2024,,,,,,,,,,,,,,,,,,57.04,-3.35,10.78,1020.96,476,2020,0.21,36,20.5,11,1.5
159,A,7610,LC,LC1,23,22/02/2024,2,49.35,26.34,9.84,10.16,9.38,69,7,2,6,6,3,0.533738602,,,,,57.56,-5.36,13.99,2888.16,112,4010,0.15,36,20.5,15,1.8333
159,A,7610,LC,LC1,23,22/02/2024,1,49.41,25.06,11.36,10.44,10.76,67,10,2,6,6,3,0.50718478,,,,,57.56,-5.36,13.99,2888.16,112,4010,0.15,36,20.5,15,1.8333
159,A,7610,LC,LC1,23,22/02/2024,4,42.61,21.44,7.6,9.85,8.99,60,7,1,6,4,3,0.50316827,,,,,57.56,-5.36,13.99,2888.16,112,4010,0.15,36,20.5,15,1.8333
159,A,7610,LC,LC1,23,22/02/2024,5,41.47,20.47,7.31,8.92,8.54,55,7,2,6,6,3,0.493609838,,,,,57.56,-5.36,13.99,2888.16,112,4010,0.15,36,20.5,15,1.8333
